"LOCATION"	"Pays"	"VARIABLE"	"Variable"	"FREQUENCY"	"Fréquence"	"TIME"	"Temps"	"Unit Code"	"Unit"	"PowerCode Code"	"PowerCode"	"Reference Period Code"	"Reference Period"	"Value"	"Flag Codes"	"Flags"
"NZL"	"Nouvelle-Zélande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2018-Q2"	"T2-2018"	"PC"	"Pourcentage"	"0"	"Unités"	"2009_10"	"2009-10"	4.09264788903905		
"NZL"	"Nouvelle-Zélande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2018-Q3"	"T3-2018"	"PC"	"Pourcentage"	"0"	"Unités"	"2009_10"	"2009-10"	1.23379612092935		
"NZL"	"Nouvelle-Zélande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2018-Q4"	"T4-2018"	"PC"	"Pourcentage"	"0"	"Unités"	"2009_10"	"2009-10"	2.68425651013563		
"NZL"	"Nouvelle-Zélande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2019-Q1"	"T1-2019"	"PC"	"Pourcentage"	"0"	"Unités"	"2009_10"	"2009-10"	3.74984945370289		
"NZL"	"Nouvelle-Zélande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2019-Q2"	"T2-2019"	"PC"	"Pourcentage"	"0"	"Unités"	"2009_10"	"2009-10"	2.83670357363563		
"NZL"	"Nouvelle-Zélande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2019-Q3"	"T3-2019"	"PC"	"Pourcentage"	"0"	"Unités"	"2009_10"	"2009-10"	1.30555640069314		
"NZL"	"Nouvelle-Zélande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2019-Q4"	"T4-2019"	"PC"	"Pourcentage"	"0"	"Unités"	"2009_10"	"2009-10"	2.4802675326785		
"NZL"	"Nouvelle-Zélande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2020-Q1"	"T1-2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2009_10"	"2009-10"	2.77690386731282		
"NZL"	"Nouvelle-Zélande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2020-Q2"	"T2-2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2009_10"	"2009-10"	2.74800334803141		
"NZL"	"Nouvelle-Zélande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2020-Q3"	"T3-2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2009_10"	"2009-10"	2.58331208990712		
"NZL"	"Nouvelle-Zélande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2020-Q4"	"T4-2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2009_10"	"2009-10"	2.32801395974153		
"NZL"	"Nouvelle-Zélande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2021-Q1"	"T1-2021"	"PC"	"Pourcentage"	"0"	"Unités"	"2009_10"	"2009-10"	2.32162341169547		
"NZL"	"Nouvelle-Zélande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2021-Q2"	"T2-2021"	"PC"	"Pourcentage"	"0"	"Unités"	"2009_10"	"2009-10"	2.31444013721327		
"NZL"	"Nouvelle-Zélande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2021-Q3"	"T3-2021"	"PC"	"Pourcentage"	"0"	"Unités"	"2009_10"	"2009-10"	2.27167586364052		
"NZL"	"Nouvelle-Zélande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2021-Q4"	"T4-2021"	"PC"	"Pourcentage"	"0"	"Unités"	"2009_10"	"2009-10"	2.24191780505732		
"IRL"	"Irlande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2018-Q1"	"T1-2018"	"PC"	"Pourcentage"	"0"	"Unités"	"2017"	"2017"	-2.31444483784537		
"IRL"	"Irlande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2018-Q2"	"T2-2018"	"PC"	"Pourcentage"	"0"	"Unités"	"2017"	"2017"	7.52656609619272		
"IRL"	"Irlande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2018-Q3"	"T3-2018"	"PC"	"Pourcentage"	"0"	"Unités"	"2017"	"2017"	8.44169083314097		
"IRL"	"Irlande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2018-Q4"	"T4-2018"	"PC"	"Pourcentage"	"0"	"Unités"	"2017"	"2017"	1.88726305117473		
"IRL"	"Irlande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2019-Q1"	"T1-2019"	"PC"	"Pourcentage"	"0"	"Unités"	"2017"	"2017"	11.108038664032		
"IRL"	"Irlande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2019-Q2"	"T2-2019"	"PC"	"Pourcentage"	"0"	"Unités"	"2017"	"2017"	2.75744269509347		
"IRL"	"Irlande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2019-Q3"	"T3-2019"	"PC"	"Pourcentage"	"0"	"Unités"	"2017"	"2017"	2.14766467636095		
"IRL"	"Irlande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2019-Q4"	"T4-2019"	"PC"	"Pourcentage"	"0"	"Unités"	"2017"	"2017"	3.97471956096385		
"IRL"	"Irlande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2020-Q1"	"T1-2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2017"	"2017"	3.58107878337383		
"IRL"	"Irlande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2020-Q2"	"T2-2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2017"	"2017"	3.58403023908169		
"IRL"	"Irlande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2020-Q3"	"T3-2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2017"	"2017"	3.18444595552322		
"IRL"	"Irlande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2020-Q4"	"T4-2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2017"	"2017"	3.1048530338004		
"IRL"	"Irlande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2021-Q1"	"T1-2021"	"PC"	"Pourcentage"	"0"	"Unités"	"2017"	"2017"	2.91784152360314		
"IRL"	"Irlande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2021-Q2"	"T2-2021"	"PC"	"Pourcentage"	"0"	"Unités"	"2017"	"2017"	2.84370456431647		
"IRL"	"Irlande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2021-Q3"	"T3-2021"	"PC"	"Pourcentage"	"0"	"Unités"	"2017"	"2017"	2.76394271198444		
"IRL"	"Irlande"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2021-Q4"	"T4-2021"	"PC"	"Pourcentage"	"0"	"Unités"	"2017"	"2017"	2.74513904939742		
"USA"	"États-Unis"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2018-Q1"	"T1-2018"	"PC"	"Pourcentage"	"0"	"Unités"			4.08815088235474		
"USA"	"États-Unis"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2018-Q2"	"T2-2018"	"PC"	"Pourcentage"	"0"	"Unités"			3.9147249287623		
"USA"	"États-Unis"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2018-Q3"	"T3-2018"	"PC"	"Pourcentage"	"0"	"Unités"			3.79146041895545		
"USA"	"États-Unis"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2018-Q4"	"T4-2018"	"PC"	"Pourcentage"	"0"	"Unités"			3.76978240631807		
"USA"	"États-Unis"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2019-Q1"	"T1-2019"	"PC"	"Pourcentage"	"0"	"Unités"			3.87884088415175		
"USA"	"États-Unis"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2019-Q2"	"T2-2019"	"PC"	"Pourcentage"	"0"	"Unités"			3.62407472285221		
"USA"	"États-Unis"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2019-Q3"	"T3-2019"	"PC"	"Pourcentage"	"0"	"Unités"			3.63862474354382		
"USA"	"États-Unis"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2019-Q4"	"T4-2019"	"PC"	"Pourcentage"	"0"	"Unités"			3.56693613208837		
"USA"	"États-Unis"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2020-Q1"	"T1-2020"	"PC"	"Pourcentage"	"0"	"Unités"			3.51904286484567		
"USA"	"États-Unis"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2020-Q2"	"T2-2020"	"PC"	"Pourcentage"	"0"	"Unités"			3.49507541618669		
"USA"	"États-Unis"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2020-Q3"	"T3-2020"	"PC"	"Pourcentage"	"0"	"Unités"			3.53108696219742		
"USA"	"États-Unis"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2020-Q4"	"T4-2020"	"PC"	"Pourcentage"	"0"	"Unités"			3.57911730471034		
"USA"	"États-Unis"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2021-Q1"	"T1-2021"	"PC"	"Pourcentage"	"0"	"Unités"			3.62712373367707		
"USA"	"États-Unis"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2021-Q2"	"T2-2021"	"PC"	"Pourcentage"	"0"	"Unités"			3.67510626100401		
"USA"	"États-Unis"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2021-Q3"	"T3-2021"	"PC"	"Pourcentage"	"0"	"Unités"			3.72306489859105		
"USA"	"États-Unis"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2021-Q4"	"T4-2021"	"PC"	"Pourcentage"	"0"	"Unités"			3.77099965833281		
"HUN"	"Hongrie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2018-Q1"	"T1-2018"	"PC"	"Pourcentage"	"0"	"Unités"			3.74115731415383		
"HUN"	"Hongrie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2018-Q2"	"T2-2018"	"PC"	"Pourcentage"	"0"	"Unités"			3.63695647943089		
"HUN"	"Hongrie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2018-Q3"	"T3-2018"	"PC"	"Pourcentage"	"0"	"Unités"			3.77921223287296		
"HUN"	"Hongrie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2018-Q4"	"T4-2018"	"PC"	"Pourcentage"	"0"	"Unités"			3.66030827507869		
"HUN"	"Hongrie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2019-Q1"	"T1-2019"	"PC"	"Pourcentage"	"0"	"Unités"			3.46159448571948		
"HUN"	"Hongrie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2019-Q2"	"T2-2019"	"PC"	"Pourcentage"	"0"	"Unités"			3.41188725900524		
"HUN"	"Hongrie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2019-Q3"	"T3-2019"	"PC"	"Pourcentage"	"0"	"Unités"			3.31630266630663		
"HUN"	"Hongrie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2019-Q4"	"T4-2019"	"PC"	"Pourcentage"	"0"	"Unités"			3.24444553953902		
"HUN"	"Hongrie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2020-Q1"	"T1-2020"	"PC"	"Pourcentage"	"0"	"Unités"			3.2324194931368		
"HUN"	"Hongrie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2020-Q2"	"T2-2020"	"PC"	"Pourcentage"	"0"	"Unités"			3.20835693240442		
"HUN"	"Hongrie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2020-Q3"	"T3-2020"	"PC"	"Pourcentage"	"0"	"Unités"			3.18427641230108		
"HUN"	"Hongrie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2020-Q4"	"T4-2020"	"PC"	"Pourcentage"	"0"	"Unités"			3.16017791047541		
"HUN"	"Hongrie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2021-Q1"	"T1-2021"	"PC"	"Pourcentage"	"0"	"Unités"			3.13607341026669		
"HUN"	"Hongrie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2021-Q2"	"T2-2021"	"PC"	"Pourcentage"	"0"	"Unités"			3.09989640056515		
"HUN"	"Hongrie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2021-Q3"	"T3-2021"	"PC"	"Pourcentage"	"0"	"Unités"			3.05162734270841		
"HUN"	"Hongrie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2021-Q4"	"T4-2021"	"PC"	"Pourcentage"	"0"	"Unités"			2.99124215450724		
"CHL"	"Chili"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2018-Q1"	"T1-2018"	"PC"	"Pourcentage"	"0"	"Unités"	"2013"	"2013"	5.1046104595362		
"CHL"	"Chili"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2018-Q2"	"T2-2018"	"PC"	"Pourcentage"	"0"	"Unités"	"2013"	"2013"	3.11477281761251		
"CHL"	"Chili"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2018-Q3"	"T3-2018"	"PC"	"Pourcentage"	"0"	"Unités"	"2013"	"2013"	-0.284740462340972		
"CHL"	"Chili"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2018-Q4"	"T4-2018"	"PC"	"Pourcentage"	"0"	"Unités"	"2013"	"2013"	5.18276973740165		
"CHL"	"Chili"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2019-Q1"	"T1-2019"	"PC"	"Pourcentage"	"0"	"Unités"	"2013"	"2013"	-0.00976748167270385		
"CHL"	"Chili"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2019-Q2"	"T2-2019"	"PC"	"Pourcentage"	"0"	"Unités"	"2013"	"2013"	3.36682942026398		
"CHL"	"Chili"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2019-Q3"	"T3-2019"	"PC"	"Pourcentage"	"0"	"Unités"	"2013"	"2013"	3.48022036453713		
"CHL"	"Chili"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2019-Q4"	"T4-2019"	"PC"	"Pourcentage"	"0"	"Unités"	"2013"	"2013"	1.16000654710708		
"CHL"	"Chili"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2020-Q1"	"T1-2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2013"	"2013"	1.9286452511823		
"CHL"	"Chili"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2020-Q2"	"T2-2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2013"	"2013"	2.20908519121108		
"CHL"	"Chili"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2020-Q3"	"T3-2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2013"	"2013"	2.97681522565633		
"CHL"	"Chili"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2020-Q4"	"T4-2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2013"	"2013"	3.74508196428866		
"CHL"	"Chili"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2021-Q1"	"T1-2021"	"PC"	"Pourcentage"	"0"	"Unités"	"2013"	"2013"	3.57310903191832		
"CHL"	"Chili"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2021-Q2"	"T2-2021"	"PC"	"Pourcentage"	"0"	"Unités"	"2013"	"2013"	3.68987001034868		
"CHL"	"Chili"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2021-Q3"	"T3-2021"	"PC"	"Pourcentage"	"0"	"Unités"	"2013"	"2013"	3.9501673486566		
"CHL"	"Chili"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2021-Q4"	"T4-2021"	"PC"	"Pourcentage"	"0"	"Unités"	"2013"	"2013"	3.95461897293377		
"NZL"	"Nouvelle-Zélande"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2018-Q1"	"T1-2018"	"PC"	"Pourcentage"	"0"	"Unités"			4.33012583271651		
"NZL"	"Nouvelle-Zélande"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2018-Q2"	"T2-2018"	"PC"	"Pourcentage"	"0"	"Unités"			4.48529411764706		
"NZL"	"Nouvelle-Zélande"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2018-Q3"	"T3-2018"	"PC"	"Pourcentage"	"0"	"Unités"			3.997066373304		
"NZL"	"Nouvelle-Zélande"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2018-Q4"	"T4-2018"	"PC"	"Pourcentage"	"0"	"Unités"			4.30971512052593		
"NZL"	"Nouvelle-Zélande"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2019-Q1"	"T1-2019"	"PC"	"Pourcentage"	"0"	"Unités"			4.17124039517014		
"NZL"	"Nouvelle-Zélande"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2019-Q2"	"T2-2019"	"PC"	"Pourcentage"	"0"	"Unités"			3.9372949325556		
"NZL"	"Nouvelle-Zélande"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2019-Q3"	"T3-2019"	"PC"	"Pourcentage"	"0"	"Unités"			4.17271407837446		
"NZL"	"Nouvelle-Zélande"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2019-Q4"	"T4-2019"	"PC"	"Pourcentage"	"0"	"Unités"			4.24125190292412		
"NZL"	"Nouvelle-Zélande"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2020-Q1"	"T1-2020"	"PC"	"Pourcentage"	"0"	"Unités"			4.19525585110308		
"NZL"	"Nouvelle-Zélande"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2020-Q2"	"T2-2020"	"PC"	"Pourcentage"	"0"	"Unités"			4.18744809547042		
"NZL"	"Nouvelle-Zélande"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2020-Q3"	"T3-2020"	"PC"	"Pourcentage"	"0"	"Unités"			4.20827984310515		
"NZL"	"Nouvelle-Zélande"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2020-Q4"	"T4-2020"	"PC"	"Pourcentage"	"0"	"Unités"			4.23691142230911		
"NZL"	"Nouvelle-Zélande"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2021-Q1"	"T1-2021"	"PC"	"Pourcentage"	"0"	"Unités"			4.27507925354777		
"NZL"	"Nouvelle-Zélande"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2021-Q2"	"T2-2021"	"PC"	"Pourcentage"	"0"	"Unités"			4.30369656916706		
"NZL"	"Nouvelle-Zélande"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2021-Q3"	"T3-2021"	"PC"	"Pourcentage"	"0"	"Unités"			4.35136833534762		
"NZL"	"Nouvelle-Zélande"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2021-Q4"	"T4-2021"	"PC"	"Pourcentage"	"0"	"Unités"			4.38949054804779		
"AUS"	"Australie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2018-Q1"	"T1-2018"	"PC"	"Pourcentage"	"0"	"Unités"			5.49592163699219		
"AUS"	"Australie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2018-Q2"	"T2-2018"	"PC"	"Pourcentage"	"0"	"Unités"			5.41646682035669		
"AUS"	"Australie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2018-Q3"	"T3-2018"	"PC"	"Pourcentage"	"0"	"Unités"			5.22746494776192		
"AUS"	"Australie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2018-Q4"	"T4-2018"	"PC"	"Pourcentage"	"0"	"Unités"			5.05632494410766		
"AUS"	"Australie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2019-Q1"	"T1-2019"	"PC"	"Pourcentage"	"0"	"Unités"			4.9944291282659		
"AUS"	"Australie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2019-Q2"	"T2-2019"	"PC"	"Pourcentage"	"0"	"Unités"			5.21757466255707		
"AUS"	"Australie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2019-Q3"	"T3-2019"	"PC"	"Pourcentage"	"0"	"Unités"			5.28484858426389		
"AUS"	"Australie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2019-Q4"	"T4-2019"	"PC"	"Pourcentage"	"0"	"Unités"			5.2848485842639		
"AUS"	"Australie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2020-Q1"	"T1-2020"	"PC"	"Pourcentage"	"0"	"Unités"			5.28484858426385		
"AUS"	"Australie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2020-Q2"	"T2-2020"	"PC"	"Pourcentage"	"0"	"Unités"			5.28484858426387		
"AUS"	"Australie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2020-Q3"	"T3-2020"	"PC"	"Pourcentage"	"0"	"Unités"			5.28484858426389		
"AUS"	"Australie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2020-Q4"	"T4-2020"	"PC"	"Pourcentage"	"0"	"Unités"			5.2848485842639		
"AUS"	"Australie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2021-Q1"	"T1-2021"	"PC"	"Pourcentage"	"0"	"Unités"			5.25652749842242		
"AUS"	"Australie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2021-Q2"	"T2-2021"	"PC"	"Pourcentage"	"0"	"Unités"			5.22819794420092		
"AUS"	"Australie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2021-Q3"	"T3-2021"	"PC"	"Pourcentage"	"0"	"Unités"			5.19985991906708		
"AUS"	"Australie"	"UNR"	"Taux de chômage"	"Q"	"Trimestrielle"	"2021-Q4"	"T4-2021"	"PC"	"Pourcentage"	"0"	"Unités"			5.17151342048816		
"ESP"	"Espagne"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2018-Q1"	"T1-2018"	"PC"	"Pourcentage"	"0"	"Unités"	"2015"	"2015"	1.98157926513808		
"ESP"	"Espagne"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2018-Q2"	"T2-2018"	"PC"	"Pourcentage"	"0"	"Unités"	"2015"	"2015"	2.19876314347844		
"ESP"	"Espagne"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2018-Q3"	"T3-2018"	"PC"	"Pourcentage"	"0"	"Unités"	"2015"	"2015"	2.02230581600761		
"ESP"	"Espagne"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2018-Q4"	"T4-2018"	"PC"	"Pourcentage"	"0"	"Unités"	"2015"	"2015"	2.25761258237253		
"ESP"	"Espagne"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2019-Q1"	"T1-2019"	"PC"	"Pourcentage"	"0"	"Unités"	"2015"	"2015"	2.20630004981154		
"ESP"	"Espagne"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2019-Q2"	"T2-2019"	"PC"	"Pourcentage"	"0"	"Unités"	"2015"	"2015"	1.61906485437978		
"ESP"	"Espagne"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2019-Q3"	"T3-2019"	"PC"	"Pourcentage"	"0"	"Unités"	"2015"	"2015"	1.7391632481766		
"ESP"	"Espagne"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2019-Q4"	"T4-2019"	"PC"	"Pourcentage"	"0"	"Unités"	"2015"	"2015"	1.56346512448619		
"ESP"	"Espagne"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2020-Q1"	"T1-2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2015"	"2015"	1.63831547095796		
"ESP"	"Espagne"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2020-Q2"	"T2-2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2015"	"2015"	1.64126870405862		
"ESP"	"Espagne"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2020-Q3"	"T3-2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2015"	"2015"	1.63997221233679		
"ESP"	"Espagne"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2020-Q4"	"T4-2020"	"PC"	"Pourcentage"	"0"	"Unités"	"2015"	"2015"	1.63530956722895		
"ESP"	"Espagne"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2021-Q1"	"T1-2021"	"PC"	"Pourcentage"	"0"	"Unités"	"2015"	"2015"	1.58575774048316		
"ESP"	"Espagne"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2021-Q2"	"T2-2021"	"PC"	"Pourcentage"	"0"	"Unités"	"2015"	"2015"	1.47055441889298		
"ESP"	"Espagne"	"GDPV_ANNPCT"	"Produit intérieur brut, en volume, croissance"	"Q"	"Trimestrielle"	"2021-Q3"	"T3-2021"	"PC"	"Pourcentage"	"0"	"Unités"	"2015"	"2015"	1.46065054084907		
